loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.7055,1.4725089073181152,0.0001,0.006540222367560497,10,,,,,
0.2627,1.3014936447143555,0.0001,0.013080444735120994,20,,,,,
0.3077,2.6392195224761963,0.0001,0.01962066710268149,30,,,,,
0.2535,2.311643123626709,0.0001,0.026160889470241987,40,,,,,
0.255,2.252115249633789,0.0001,0.032701111837802485,50,,,,,
0.2278,1.802773356437683,0.0001,0.03924133420536298,60,,,,,
0.1671,2.2054803371429443,0.0001,0.04578155657292348,70,,,,,
0.2533,2.0229313373565674,0.0001,0.052321778940483975,80,,,,,
0.2408,1.7258968353271484,0.0001,0.058862001308044476,90,,,,,
0.2414,2.221112012863159,0.0001,0.06540222367560497,100,,,,,
0.2319,1.6098743677139282,0.0001,0.07194244604316546,110,,,,,
0.2559,6.682129383087158,0.0001,0.07848266841072596,120,,,,,
0.2382,1.9546477794647217,0.0001,0.08502289077828647,130,,,,,
0.1952,1.582266926765442,0.0001,0.09156311314584696,140,,,,,
0.2868,2.940138339996338,0.0001,0.09810333551340746,150,,,,,
0.1943,0.9686546325683594,0.0001,0.10464355788096795,160,,,,,
0.2349,1.5659677982330322,0.0001,0.11118378024852844,170,,,,,
0.2579,2.2221851348876953,0.0001,0.11772400261608895,180,,,,,
0.2339,1.436715841293335,0.0001,0.12426422498364945,190,,,,,
0.2057,1.2751405239105225,0.0001,0.13080444735120994,200,,,,,
0.195,2.157181978225708,0.0001,0.13734466971877043,210,,,,,
0.211,2.8411948680877686,0.0001,0.14388489208633093,220,,,,,
0.2348,1.7667590379714966,0.0001,0.15042511445389142,230,,,,,
0.2415,2.216204881668091,0.0001,0.15696533682145192,240,,,,,
0.1902,1.2847204208374023,0.0001,0.16350555918901244,250,,,,,
0.2481,1.7228411436080933,0.0001,0.17004578155657293,260,,,,,
0.2308,1.102278232574463,0.0001,0.17658600392413343,270,,,,,
0.2527,1.591145634651184,0.0001,0.18312622629169392,280,,,,,
0.2063,2.882138252258301,0.0001,0.18966644865925442,290,,,,,
0.2263,2.4750375747680664,0.0001,0.1962066710268149,300,,,,,
0.2485,1.3394297361373901,0.0001,0.2027468933943754,310,,,,,
0.2339,1.267567753791809,0.0001,0.2092871157619359,320,,,,,
0.2031,0.996169924736023,0.0001,0.2158273381294964,330,,,,,
0.1981,2.480743646621704,0.0001,0.2223675604970569,340,,,,,
0.2321,2.3684356212615967,0.0001,0.2289077828646174,350,,,,,
0.1938,2.137726068496704,0.0001,0.2354480052321779,360,,,,,
0.1815,1.2572693824768066,0.0001,0.2419882275997384,370,,,,,
0.255,1.864986777305603,0.0001,0.2485284499672989,380,,,,,
0.247,2.2778849601745605,0.0001,0.25506867233485936,390,,,,,
0.1909,1.5950559377670288,0.0001,0.2616088947024199,400,,,,,
0.2117,1.6688847541809082,0.0001,0.2681491170699804,410,,,,,
0.2048,2.2859625816345215,0.0001,0.27468933943754087,420,,,,,
0.2138,1.4103747606277466,0.0001,0.2812295618051014,430,,,,,
0.2006,1.0715467929840088,0.0001,0.28776978417266186,440,,,,,
0.1599,1.5968225002288818,0.0001,0.2943100065402224,450,,,,,
0.2509,2.1831891536712646,0.0001,0.30085022890778285,460,,,,,
0.1931,1.3631788492202759,0.0001,0.30739045127534337,470,,,,,
0.1962,2.1126644611358643,0.0001,0.31393067364290383,480,,,,,
0.239,1.8528066873550415,0.0001,0.32047089601046436,490,,,,,
0.2274,1.376421332359314,0.0001,0.3270111183780249,500,,,,,
0.234,2.1350042819976807,0.0001,0.33355134074558535,510,,,,,
0.2214,1.4009085893630981,0.0001,0.34009156311314587,520,,,,,
0.1968,2.0644333362579346,0.0001,0.34663178548070633,530,,,,,
0.2285,1.9779396057128906,0.0001,0.35317200784826686,540,,,,,
0.2509,2.835174560546875,0.0001,0.3597122302158273,550,,,,,
0.1534,0.9631025791168213,0.0001,0.36625245258338784,560,,,,,
0.2033,2.1450488567352295,0.0001,0.3727926749509483,570,,,,,
0.1862,1.5400246381759644,0.0001,0.37933289731850883,580,,,,,
0.1306,1.2361984252929688,0.0001,0.3858731196860693,590,,,,,
0.2217,1.2232444286346436,0.0001,0.3924133420536298,600,,,,,
0.1977,2.1721036434173584,0.0001,0.39895356442119034,610,,,,,
0.2154,1.5842702388763428,0.0001,0.4054937867887508,620,,,,,
