loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.4978,1.4143115282058716,0.0001,0.006540222367560497,10,,,,,
0.2066,1.3305822610855103,0.0001,0.013080444735120994,20,,,,,
0.3051,2.137873649597168,0.0001,0.01962066710268149,30,,,,,
0.261,1.593315839767456,0.0001,0.026160889470241987,40,,,,,
0.2551,1.9534391164779663,0.0001,0.032701111837802485,50,,,,,
0.2207,1.1822943687438965,0.0001,0.03924133420536298,60,,,,,
0.1758,1.6529916524887085,0.0001,0.04578155657292348,70,,,,,
0.2583,1.0511959791183472,0.0001,0.052321778940483975,80,,,,,
0.2586,1.1712701320648193,0.0001,0.058862001308044476,90,,,,,
0.2395,1.5085538625717163,0.0001,0.06540222367560497,100,,,,,
0.2316,0.9487887024879456,0.0001,0.07194244604316546,110,,,,,
0.2621,1.6922988891601562,0.0001,0.07848266841072596,120,,,,,
0.2504,1.298147439956665,0.0001,0.08502289077828647,130,,,,,
0.2007,1.0392543077468872,0.0001,0.09156311314584696,140,,,,,
0.285,1.6141705513000488,0.0001,0.09810333551340746,150,,,,,
0.1989,2.0680935382843018,0.0001,0.10464355788096795,160,,,,,
0.2285,1.1573377847671509,0.0001,0.11118378024852844,170,,,,,
0.2594,1.171332836151123,0.0001,0.11772400261608895,180,,,,,
0.2431,1.3484917879104614,0.0001,0.12426422498364945,190,,,,,
0.2117,0.9502047300338745,0.0001,0.13080444735120994,200,,,,,
0.1996,1.361557960510254,0.0001,0.13734466971877043,210,,,,,
0.213,2.6516430377960205,0.0001,0.14388489208633093,220,,,,,
0.2346,1.1671046018600464,0.0001,0.15042511445389142,230,,,,,
0.2495,1.5020544528961182,0.0001,0.15696533682145192,240,,,,,
0.2059,1.5324957370758057,0.0001,0.16350555918901244,250,,,,,
0.2428,1.4878498315811157,0.0001,0.17004578155657293,260,,,,,
0.2305,0.8902764320373535,0.0001,0.17658600392413343,270,,,,,
0.2686,1.107793927192688,0.0001,0.18312622629169392,280,,,,,
0.2012,1.7800209522247314,0.0001,0.18966644865925442,290,,,,,
0.2396,1.503458857536316,0.0001,0.1962066710268149,300,,,,,
0.2728,0.7972793579101562,0.0001,0.2027468933943754,310,,,,,
0.2371,0.9846852421760559,0.0001,0.2092871157619359,320,,,,,
0.2317,0.9522757530212402,0.0001,0.2158273381294964,330,,,,,
0.2254,1.692753791809082,0.0001,0.2223675604970569,340,,,,,
0.2188,1.785921335220337,0.0001,0.2289077828646174,350,,,,,
0.2202,2.078298807144165,0.0001,0.2354480052321779,360,,,,,
0.1951,1.2976049184799194,0.0001,0.2419882275997384,370,,,,,
0.2615,1.8483139276504517,0.0001,0.2485284499672989,380,,,,,
0.2387,1.8904434442520142,0.0001,0.25506867233485936,390,,,,,
0.191,1.047660231590271,0.0001,0.2616088947024199,400,,,,,
0.2194,1.2519872188568115,0.0001,0.2681491170699804,410,,,,,
0.2095,1.465036392211914,0.0001,0.27468933943754087,420,,,,,
0.2287,1.2182496786117554,0.0001,0.2812295618051014,430,,,,,
0.2097,0.9590219855308533,0.0001,0.28776978417266186,440,,,,,
0.1765,1.2934515476226807,0.0001,0.2943100065402224,450,,,,,
0.2629,1.4576884508132935,0.0001,0.30085022890778285,460,,,,,
0.2043,1.487159252166748,0.0001,0.30739045127534337,470,,,,,
0.2218,1.821126103401184,0.0001,0.31393067364290383,480,,,,,
0.2643,1.4482293128967285,0.0001,0.32047089601046436,490,,,,,
0.2472,1.2902950048446655,0.0001,0.3270111183780249,500,,,,,
0.2434,1.358488917350769,0.0001,0.33355134074558535,510,,,,,
0.2552,1.0961791276931763,0.0001,0.34009156311314587,520,,,,,
0.1944,2.2658424377441406,0.0001,0.34663178548070633,530,,,,,
0.2484,1.1160821914672852,0.0001,0.35317200784826686,540,,,,,
0.2666,2.1888372898101807,0.0001,0.3597122302158273,550,,,,,
0.1632,0.5397619605064392,0.0001,0.36625245258338784,560,,,,,
0.2234,1.4467836618423462,0.0001,0.3727926749509483,570,,,,,
0.2065,1.3044480085372925,0.0001,0.37933289731850883,580,,,,,
0.1469,0.6269200444221497,0.0001,0.3858731196860693,590,,,,,
0.2398,1.086100697517395,0.0001,0.3924133420536298,600,,,,,
0.2105,1.223233938217163,0.0001,0.39895356442119034,610,,,,,
0.2206,1.0197782516479492,0.0001,0.4054937867887508,620,,,,,
0.2294,0.8310585021972656,0.0001,0.41203400915631133,630,,,,,
0.187,0.8815852999687195,0.0001,0.4185742315238718,640,,,,,
0.195,1.772526502609253,0.0001,0.4251144538914323,650,,,,,
0.2293,0.785044252872467,0.0001,0.4316546762589928,660,,,,,
0.2206,1.653295636177063,0.0001,0.4381948986265533,670,,,,,
0.2011,1.775282859802246,0.0001,0.4447351209941138,680,,,,,
0.2392,3.8345868587493896,0.0001,0.4512753433616743,690,,,,,
0.2099,1.6697447299957275,0.0001,0.4578155657292348,700,,,,,
0.2379,1.4217287302017212,0.0001,0.4643557880967953,710,,,,,
0.1775,0.9707680344581604,0.0001,0.4708960104643558,720,,,,,
0.1874,0.9495013952255249,0.0001,0.4774362328319163,730,,,,,
0.2029,0.9617083072662354,0.0001,0.4839764551994768,740,,,,,
0.23,1.4463987350463867,0.0001,0.49051667756703726,750,,,,,
0.2819,1.4396891593933105,0.0001,0.4970568999345978,760,,,,,
0.2669,1.0025228261947632,0.0001,0.5035971223021583,770,,,,,
0.2366,1.0180542469024658,0.0001,0.5101373446697187,780,,,,,
0.2118,0.9612873196601868,0.0001,0.5166775670372793,790,,,,,
0.1314,0.533039927482605,0.0001,0.5232177894048398,800,,,,,
0.2348,1.8503409624099731,0.0001,0.5297580117724002,810,,,,,
0.2206,1.4668054580688477,0.0001,0.5362982341399608,820,,,,,
0.2001,1.4127286672592163,0.0001,0.5428384565075213,830,,,,,
0.2142,0.910372257232666,0.0001,0.5493786788750817,840,,,,,
0.1622,1.2266921997070312,0.0001,0.5559189012426422,850,,,,,
0.2279,1.3410459756851196,0.0001,0.5624591236102028,860,,,,,
0.2265,0.5604300498962402,0.0001,0.5689993459777632,870,,,,,
0.176,1.0344699621200562,0.0001,0.5755395683453237,880,,,,,
0.1833,0.9176937937736511,0.0001,0.5820797907128843,890,,,,,
0.2337,0.8186683654785156,0.0001,0.5886200130804448,900,,,,,
0.1746,1.6000374555587769,0.0001,0.5951602354480052,910,,,,,
0.2047,1.0174564123153687,0.0001,0.6017004578155657,920,,,,,
0.2316,1.2403147220611572,0.0001,0.6082406801831263,930,,,,,
0.1833,2.1494693756103516,0.0001,0.6147809025506867,940,,,,,
0.2012,1.0667616128921509,0.0001,0.6213211249182472,950,,,,,
0.1666,1.2773182392120361,0.0001,0.6278613472858077,960,,,,,
0.1893,0.569545328617096,0.0001,0.6344015696533682,970,,,,,
0.172,0.6977289319038391,0.0001,0.6409417920209287,980,,,,,
0.2257,0.9578732848167419,0.0001,0.6474820143884892,990,,,,,
0.193,1.0581871271133423,0.0001,0.6540222367560498,1000,,,,,
0.2132,1.2496041059494019,0.0001,0.6605624591236102,1010,,,,,
0.208,0.9664594531059265,0.0001,0.6671026814911707,1020,,,,,
0.1781,0.7691172957420349,0.0001,0.6736429038587312,1030,,,,,
0.2644,1.2575418949127197,0.0001,0.6801831262262917,1040,,,,,
0.2518,0.8401510119438171,0.0001,0.6867233485938522,1050,,,,,
0.2131,1.9279561042785645,0.0001,0.6932635709614127,1060,,,,,
0.182,2.0311341285705566,0.0001,0.6998037933289731,1070,,,,,
0.2011,1.5082708597183228,0.0001,0.7063440156965337,1080,,,,,
0.2064,0.7610206007957458,0.0001,0.7128842380640942,1090,,,,,
0.2293,1.3915777206420898,0.0001,0.7194244604316546,1100,,,,,
0.1515,0.9282811284065247,0.0001,0.7259646827992152,1110,,,,,
0.2037,1.2455134391784668,0.0001,0.7325049051667757,1120,,,,,
0.2022,1.0939867496490479,0.0001,0.7390451275343362,1130,,,,,
0.2003,2.5023465156555176,0.0001,0.7455853499018966,1140,,,,,
0.1618,0.7784809470176697,0.0001,0.7521255722694572,1150,,,,,
0.2055,0.4738381505012512,0.0001,0.7586657946370177,1160,,,,,
0.1496,0.8396881818771362,0.0001,0.7652060170045781,1170,,,,,
0.2584,0.7117257118225098,0.0001,0.7717462393721386,1180,,,,,
0.1411,0.9144489765167236,0.0001,0.7782864617396992,1190,,,,,
0.2244,1.6470216512680054,0.0001,0.7848266841072596,1200,,,,,
0.2347,1.1393771171569824,0.0001,0.7913669064748201,1210,,,,,
0.2501,1.5472391843795776,0.0001,0.7979071288423807,1220,,,,,
0.1914,0.947943389415741,0.0001,0.8044473512099412,1230,,,,,
0.1217,0.7274305820465088,0.0001,0.8109875735775016,1240,,,,,
0.2366,1.1857407093048096,0.0001,0.8175277959450621,1250,,,,,
